../Makin/Makin_origin_npy/batch size8epochs10
Test ALL, 0.6362, 0.2195, 0.7685666084289551
Test ALL, 0.7292, 0.1091, 0.05884289741516113
Test ALL, 0.4902, 0.4004, 0.0608367919921875
Test ALL, 0.4001, 0.5100, 0.057845115661621094
Test ALL, 0.3712, 0.5490, 0.05585122108459473
Test ALL, 0.3213, 0.6084, 0.06461000442504883
Test ALL, 0.3411, 0.5872, 0.05385470390319824
Test ALL, 0.3515, 0.5750, 0.05781412124633789
Test ALL, 0.3597, 0.5637, 0.05585074424743652
Test ALL, 0.3260, 0.6038, 0.05585074424743652
Test ALL, 0.3802, 0.5339, 0.06283092498779297
Test ALL, 0.3103, 0.6241, 0.058843135833740234
Test ALL, 0.3068, 0.6256, 0.05485343933105469
Test ALL, 0.4416, 0.4594, 0.059839725494384766
Test ALL, 0.3459, 0.5743, 0.054853200912475586
Test ALL, 0.3213, 0.6088, 0.0578463077545166
Test ALL, 0.3708, 0.5550, 0.055850982666015625
Test ALL, 0.3157, 0.6187, 0.05584979057312012
Test ALL, 0.3549, 0.5725, 0.06091880798339844
Test ALL, 0.3043, 0.6285, 0.05983996391296387
Test ALL, 0.3102, 0.6216, 0.05884265899658203
Test ALL, 0.3020, 0.6317, 0.05282902717590332
Test ALL, 0.2977, 0.6371, 0.055850982666015625
Test ALL, 0.3391, 0.5849, 0.058843374252319336
Test ALL, 0.2619, 0.6825, 0.058843135833740234
Test ALL, 0.3175, 0.6101, 0.06283283233642578
Test ALL, 0.2511, 0.6950, 0.05983924865722656
Test ALL, 0.2801, 0.6614, 0.05785036087036133
Test ALL, 0.2496, 0.6973, 0.05684828758239746
Test ALL, 0.2658, 0.6777, 0.05984020233154297
Test ALL, 0.2843, 0.6531, 0.05984044075012207
Test ALL, 0.2547, 0.6907, 0.05485391616821289
Test ALL, 0.2619, 0.6802, 0.05904817581176758
Test ALL, 0.2532, 0.6908, 0.05593538284301758
Test ALL, 0.2439, 0.7016, 0.05884265899658203
Test ALL, 0.2821, 0.6543, 0.06183600425720215
Test ALL, 0.2576, 0.6859, 0.05385541915893555
Test ALL, 0.2802, 0.6601, 0.056847333908081055
Test ALL, 0.3287, 0.6047, 0.05784463882446289
Test ALL, 0.2528, 0.6929, 0.06136751174926758
Test ALL, 0.2416, 0.7065, 0.06183600425720215
Test ALL, 0.2195, 0.7322, 0.06333351135253906
Test ALL, 0.2146, 0.7388, 0.06183338165283203
Test ALL, 0.2534, 0.6908, 0.055850982666015625
Test ALL, 0.2539, 0.6939, 0.05585002899169922
Test ALL, 0.2411, 0.7077, 0.05285787582397461
