../Makin/Makin_origin_npy/batch size8epochs10
Test ALL, 0.3128, 0.6933, 0.7828423976898193
Test ALL, 0.6749, 0.3188, 0.05983996391296387
Test ALL, 0.6409, 0.3772, 0.05983901023864746
Test ALL, 0.4535, 0.5564, 0.062032461166381836
Test ALL, 0.4418, 0.5655, 0.0578465461730957
Test ALL, 0.4308, 0.5726, 0.05837821960449219
Test ALL, 0.3622, 0.6366, 0.05585050582885742
Test ALL, 0.3190, 0.6822, 0.06014108657836914
Test ALL, 0.3071, 0.6935, 0.05684781074523926
Test ALL, 0.2907, 0.7103, 0.054854393005371094
Test ALL, 0.2939, 0.7074, 0.06080794334411621
Test ALL, 0.2832, 0.7175, 0.052858591079711914
Test ALL, 0.2701, 0.7303, 0.05886197090148926
Test ALL, 0.2865, 0.7139, 0.06111598014831543
Test ALL, 0.2819, 0.7206, 0.06083035469055176
Test ALL, 0.2799, 0.7236, 0.05485391616821289
Test ALL, 0.2525, 0.7498, 0.05584979057312012
Test ALL, 0.2754, 0.7273, 0.05385589599609375
Test ALL, 0.2561, 0.7464, 0.05884981155395508
Test ALL, 0.2624, 0.7379, 0.05585169792175293
Test ALL, 0.2497, 0.7522, 0.06107592582702637
Test ALL, 0.2525, 0.7500, 0.056847572326660156
Test ALL, 0.2439, 0.7538, 0.06283092498779297
Test ALL, 0.2495, 0.7516, 0.06037449836730957
Test ALL, 0.2288, 0.7720, 0.05884146690368652
Test ALL, 0.2336, 0.7681, 0.05637717247009277
Test ALL, 0.2412, 0.7607, 0.05684852600097656
Test ALL, 0.2563, 0.7449, 0.059403181076049805
Test ALL, 0.2439, 0.7580, 0.053827524185180664
Test ALL, 0.2284, 0.7735, 0.05585050582885742
Test ALL, 0.2372, 0.7648, 0.0608372688293457
Test ALL, 0.2265, 0.7764, 0.05635786056518555
Test ALL, 0.2303, 0.7727, 0.05983996391296387
Test ALL, 0.2243, 0.7788, 0.05385613441467285
Test ALL, 0.2371, 0.7661, 0.054854631423950195
Test ALL, 0.2280, 0.7745, 0.058892250061035156
Test ALL, 0.2290, 0.7746, 0.0608372688293457
Test ALL, 0.2239, 0.7801, 0.052858591079711914
Test ALL, 0.2280, 0.7751, 0.05684852600097656
Test ALL, 0.2244, 0.7772, 0.059987545013427734
Test ALL, 0.2120, 0.7910, 0.05585050582885742
Test ALL, 0.2149, 0.7894, 0.05684828758239746
Test ALL, 0.2135, 0.7888, 0.05382871627807617
Test ALL, 0.2221, 0.7801, 0.05781745910644531
Test ALL, 0.2114, 0.7914, 0.05984091758728027
Test ALL, 0.2185, 0.7822, 0.05485224723815918
Test ALL, 0.2191, 0.7834, 0.05884242057800293
Test ALL, 0.2132, 0.7914, 0.060837745666503906
