../Makin/Makin_origin_npy/batch size8epochs10
Test ALL, 0.4552, 0.4670, 0.8294386863708496
Test ALL, 0.7185, 0.1508, 0.06582379341125488
Test ALL, 0.4740, 0.4388, 0.06881523132324219
Test ALL, 0.3840, 0.5329, 0.06781816482543945
Test ALL, 0.5362, 0.3706, 0.06383037567138672
Test ALL, 0.4102, 0.5077, 0.06482648849487305
Test ALL, 0.3521, 0.5625, 0.06536674499511719
Test ALL, 0.3597, 0.5512, 0.06283092498779297
Test ALL, 0.4467, 0.4366, 0.06283164024353027
Test ALL, 0.6066, 0.2693, 0.06981372833251953
Test ALL, 0.3899, 0.5191, 0.06382989883422852
Test ALL, 0.3227, 0.6078, 0.06881594657897949
Test ALL, 0.3016, 0.6297, 0.06401634216308594
Test ALL, 0.3416, 0.5758, 0.06482529640197754
Test ALL, 0.3390, 0.5925, 0.06283235549926758
Test ALL, 0.3088, 0.6284, 0.07180953025817871
Test ALL, 0.3724, 0.5404, 0.06382894515991211
Test ALL, 0.3485, 0.5713, 0.06482696533203125
Test ALL, 0.3575, 0.5664, 0.06781816482543945
Test ALL, 0.3989, 0.5315, 0.05884265899658203
Test ALL, 0.4461, 0.4343, 0.06781864166259766
Test ALL, 0.3502, 0.5620, 0.06383013725280762
Test ALL, 0.3505, 0.5804, 0.06682109832763672
Test ALL, 0.3281, 0.6026, 0.06781888008117676
Test ALL, 0.3346, 0.5984, 0.06282997131347656
Test ALL, 0.3309, 0.5892, 0.06183481216430664
Test ALL, 0.3011, 0.6345, 0.06482648849487305
Test ALL, 0.2924, 0.6363, 0.06283235549926758
Test ALL, 0.3704, 0.5517, 0.06582403182983398
Test ALL, 0.2841, 0.6576, 0.06482934951782227
Test ALL, 0.3178, 0.6167, 0.06482696533203125
Test ALL, 0.3417, 0.5887, 0.06436657905578613
Test ALL, 0.4102, 0.4946, 0.06283092498779297
Test ALL, 0.2866, 0.6582, 0.0638284683227539
Test ALL, 0.4035, 0.5153, 0.06781792640686035
Test ALL, 0.3517, 0.5660, 0.06781792640686035
Test ALL, 0.3730, 0.5453, 0.06382870674133301
Test ALL, 0.3242, 0.6093, 0.0608363151550293
Test ALL, 0.3265, 0.5966, 0.06283187866210938
Test ALL, 0.3920, 0.4969, 0.06482625007629395
Test ALL, 0.2816, 0.6553, 0.06482577323913574
Test ALL, 0.2871, 0.6421, 0.0608370304107666
Test ALL, 0.2960, 0.6456, 0.06835627555847168
Test ALL, 0.2789, 0.6493, 0.07081127166748047
Test ALL, 0.2954, 0.6333, 0.06183266639709473
Test ALL, 0.3132, 0.6074, 0.06382918357849121
Test ALL, 0.2599, 0.6873, 0.06582236289978027
Test ALL, 0.2942, 0.6391, 0.06582379341125488
Test ALL, 0.2721, 0.6707, 0.06382918357849121
Test ALL, 0.2572, 0.6859, 0.06482696533203125
Test ALL, 0.2821, 0.6595, 0.06781864166259766
Test ALL, 0.2949, 0.6329, 0.06682133674621582
Test ALL, 0.2597, 0.6860, 0.061833858489990234
Test ALL, 0.2745, 0.6654, 0.06682157516479492
Test ALL, 0.2546, 0.6875, 0.06781816482543945
Test ALL, 0.2677, 0.6662, 0.06283164024353027
Test ALL, 0.3044, 0.6136, 0.06335997581481934
Test ALL, 0.3102, 0.6328, 0.06582307815551758
Test ALL, 0.3024, 0.6364, 0.06482601165771484
Test ALL, 0.2608, 0.6840, 0.06482648849487305
Test ALL, 0.2887, 0.6462, 0.06283140182495117
Test ALL, 0.2767, 0.6655, 0.060837507247924805
Test ALL, 0.2791, 0.6633, 0.06435585021972656
Test ALL, 0.2837, 0.6560, 0.06283187866210938
